"brand","hardness"
"АК4","Твердость АК4 ,/HB 10 -1 = 100 МПа;Твердость АК4 после закалки и старения ,/HB 10 -1 = 120 МПа"
"АК4М4",""
"АК4ч",""
"АК5М","Твердость АК5М , Отливки ГОСТ 1583-93/HB 10 -1 = 65 - 70 МПа"
"АК5М2","Твердость АК5М2 , Отливки ГОСТ 1583-93/HB 10 -1 = 65 - 75 МПа"
"АК5М2П",""
"АК5М4","Твердость АК5М4 , Отливки ГОСТ 1583-93/HB 10 -1 = 70 - 90 МПа"
"АК5М7","Твердость АК5М7 , Отливки ГОСТ 1583-93/HB 10 -1 = 70 - 90 МПа"
"АК5Мч","Твердость АК5Мч , Отливки ГОСТ 1583-93/HB 10 -1 = 65 - 70 МПа"
"АК6","Твердость АК6 ,/HB 10 -1 = 95 - 100 МПа"
"АК6М2","Твердость АК6М2 , Отливки ГОСТ 1583-93/HB 10 -1 = 70 - 75 МПа"
"АК6ч",""
"АК7","Твердость АК7 , Отливки ГОСТ 1583-93/HB 10 -1 = 50 - 75 МПа"
"АК7М2",""
"АК7П",""
"АК7пч","Твердость АК7пч , Отливки ГОСТ 1583-93/HB 10 -1 = 45 - 70 МПа"
"АК7Ц9","Твердость АК7Ц9 , Отливки ГОСТ 1583-93/HB 10 -1 = 60 - 80 МПа"
"АК7ч","Твердость АК7ч , Отливки ГОСТ 1583-93/HB 10 -1 = 45 - 70 МПа"
"АК8","Твердость АК8 ,/HB 10 -1 = 110 - 120 МПа;Твердость АК8 после закалки и старения ,/HB 10 -1 = 135 МПа"
"АК8л","Твердость АК8л , литье в кокиль ГОСТ 1583-93/HB 10 -1 = 80 - 90 МПа;Твердость АК8л , литье в песчаную форму ГОСТ 1583-93/HB 10 -1 = 70 - 85 МПа;Твердость АК8л , литье под давлением ГОСТ 1583-93/HB 10 -1 = 60 - 80 МПа"
"АК8М","Твердость АК8М , Отливки ГОСТ 1583-93/HB 10 -1 = 60 - 90 МПа"
"АК8М3","Твердость АК8М3 , Отливки ГОСТ 1583-93/HB 10 -1 = 70 - 90 МПа"
"АК8М3ч","Твердость АК8М3ч , Отливки ГОСТ 1583-93/HB 10 -1 = 60 - 90 МПа"
"АК9","Твердость АК9 , литье в кокиль ГОСТ 1583-93/HB 10 -1 = 70 - 90 МПа"
"АК9М2","Твердость АК9М2 , Отливки ГОСТ 1583-93/HB 10 -1 = 70 - 85 МПа"
"АК9П",""
"АК9пч","Твердость АК9пч , ГОСТ 1583-93/HB 10 -1 = 50 - 70 МПа"
"АК9с","Твердость АК9с , литье в кокиль ГОСТ 1583-93/HB 10 -1 = 70 МПа"
"АК9Ц6","Твердость АК9Ц6 , Отливки ГОСТ 1583-93/HB 10 -1 = 70 - 80 МПа"
"АК9Ц6р","Твердость АК9Ц6р , Отливки ГОСТ 1583-93/HB 10 -1 = 70 - 80 МПа"
"АК9ч","Твердость АК9ч термообработанного , ГОСТ 1583-93/HB 10 -1 = 50 - 70 МПа"
"АКД4","Твердость АКД4 ,/HB 10 -1 = 100 МПа;Твердость АКД4 после закалки и старения ,/HB 10 -1 = 120 МПа"
"АКД6","Твердость АКД6 ,/HB 10 -1 = 95 - 100 МПа"
"АКД8","Твердость АКД8 ,/HB 10 -1 = 110 - 120 МПа;Твердость АКД8 после закалки и старения ,/HB 10 -1 = 135 МПа"
"АКМ",""
"АКЦМ",""
"АЛ1","Твердость АЛ1 ,/HB 10 -1 = 85 - 90 МПа"
"АЛ10В","Твердость АЛ10В , Отливки ГОСТ 1583-93/HB 10 -1 = 70 - 90 МПа"
"АЛ11","Твердость АЛ11 , Отливки ГОСТ 1583-93/HB 10 -1 = 60 - 80 МПа"
"АЛ13","Твердость АЛ13 , ГОСТ 1583-93/HB 10 -1 = 55 МПа"
"АЛ14В",""
"АЛ15В",""
"АЛ19","Твердость АЛ19 , Отливки ГОСТ 1583-93/HB 10 -1 = 70 - 90 МПа"
"АЛ2","Твердость АЛ2 , ГОСТ 1583-93/HB 10 -1 = 50 МПа"
"АЛ21","Твердость АЛ21 ,/HB 10 -1 = 65 - 75 МПа"
"АЛ22","Твердость АЛ22 , Отливки ГОСТ 1583-93/HB 10 -1 = 90 МПа"
"АЛ23-1","Твердость АЛ23-1 , ГОСТ 1583-93/HB 10 -1 = 60 МПа"
"АЛ23","Твердость АЛ23 , Сплав литой ГОСТ 1583-93/HB 10 -1 = 60 МПа"
"АЛ24","Твердость АЛ24 , Отливки ГОСТ 1583-93/HB 10 -1 = 60 - 70 МПа"
"АЛ25","Твердость АЛ25 , ГОСТ 1583-93/HB 10 -1 = 90 МПа"
"АЛ26","Твердость АЛ26 , литье в кокиль/HB 10 -1 = 90 МПа"
"АЛ27-1","Твердость АЛ27-1 , литье в песчаную форму ГОСТ 1583-93/HB 10 -1 = 75 МПа"
"АЛ27","Твердость АЛ27 , Отливки ГОСТ 1583-93/HB 10 -1 = 75 МПа"
"АЛ28","Твердость АЛ28 , ГОСТ 1583-93/HB 10 -1 = 55 МПа"
"АЛ29","Твердость АЛ29 , литье под давлением ГОСТ 1583-93/HB 10 -1 = 60 МПа"
"АЛ3","Твердость АЛ3 , литье в кокиль/HB 10 -1 = 85 МПа;Твердость АЛ3 , литье в песчаную форму/HB 10 -1 = 80 МПа"
"АЛ30","Твердость АЛ30 , литье в кокиль ГОСТ 1583-93/HB 10 -1 = 90 - 100 МПа"
"АЛ32","Твердость АЛ32 , Отливки ГОСТ 1583-93/HB 10 -1 = 60 - 90 МПа"
"АЛ33","Твердость АЛ33 , литье в песчаную форму/HB 10 -1 = 80 - 100 МПа"
"АЛ34","Твердость АЛ34 , литье в кокиль ГОСТ 1583-93/HB 10 -1 = 80 - 90 МПа;Твердость АЛ34 , литье в песчаную форму ГОСТ 1583-93/HB 10 -1 = 70 - 85 МПа;Твердость АЛ34 , литье под давлением ГОСТ 1583-93/HB 10 -1 = 60 - 80 МПа"
"АЛ3В","Твердость АЛ3В , Отливки ГОСТ 1583-93/HB 10 -1 = 65 - 75 МПа"
"АЛ4-1","Твердость АЛ4-1 , ГОСТ 1583-93/HB 10 -1 = 50 - 70 МПа"
"АЛ4","Твердость АЛ4 термообработанного , ГОСТ 1583-93/HB 10 -1 = 50 - 70 МПа"
"АЛ4В","Твердость АЛ4В , литье в кокиль ГОСТ 1583-93/HB 10 -1 = 70 - 90 МПа"
"АЛ4М","Твердость АЛ4М ,/HB 10 -1 = 90 МПа"
"АЛ5-1","Твердость АЛ5-1 , Отливки ГОСТ 1583-93/HB 10 -1 = 65 - 70 МПа"
"АЛ5","Твердость АЛ5 , Отливки ГОСТ 1583-93/HB 10 -1 = 65 - 70 МПа"
"АЛ6","Твердость АЛ6 ,/HB 10 -1 = 45 МПа"
"АЛ7-4",""
"АЛ7","Твердость АЛ7 ,/HB 10 -1 = 60 - 70 МПа;Твердость АЛ7 после закалки и старения , литье в песчаную форму/HB 10 -1 = 85 МПа"
"АЛ8","Твердость АЛ8 , литье в песчаную форму/HB 10 -1 = 70 МПа"
"АЛ9-1","Твердость АЛ9-1 , Отливки ГОСТ 1583-93/HB 10 -1 = 45 - 70 МПа"
"АЛ9","Твердость АЛ9 , Отливки ГОСТ 1583-93/HB 10 -1 = 45 - 70 МПа"
"АЛ9В","Твердость АЛ9В , Отливки ГОСТ 1583-93/HB 10 -1 = 50 - 75 МПа"
"АМ4.5Кд","Твердость АМ4.5Кд , Отливки ГОСТ 1583-93/HB 10 -1 = 70 - 120 МПа"
"АМ4",""
"АМ5","Твердость АМ5 , Отливки ГОСТ 1583-93/HB 10 -1 = 70 - 90 МПа"
"АМг0.5",""
"АМг1.5",""
"АМг1",""
"АМг10","Твердость АМг10 , Отливки ГОСТ 1583-93/HB 10 -1 = 75 МПа"
"АМг10ч","Твердость АМг10ч , литье в песчаную форму ГОСТ 1583-93/HB 10 -1 = 75 МПа"
"АМг11","Твердость АМг11 , Отливки ГОСТ 1583-93/HB 10 -1 = 90 МПа"
"АМг1М1",""
"АМг2.5",""
"АМг2","Твердость АМг2 ,/HB 10 -1 = 45 МПа;Твердость АМг2 нагартованного ,/HB 10 -1 = 60 МПа"
"АМг3.5",""
"АМг3","Твердость АМг3 ,/HB 10 -1 = 45 МПа"
"АМг3С",""
"АМг4.5",""
"АМг4",""
"АМг4К1.5М","Твердость АМг4К1.5М , Отливки ГОСТ 1583-93/HB 10 -1 = 81 - 104 МПа"
"АМг4К1.5М1","Твердость АМг4К1.5М1 , Отливки ГОСТ 1583-93/HB 10 -1 = 81 - 104 МПа"
"АМг5","Твердость АМг5 ,/HB 10 -1 = 65 МПа"
"АМг5К","Твердость АМг5К , ГОСТ 1583-93/HB 10 -1 = 55 МПа"
"АМг5Мц","Твердость АМг5Мц , ГОСТ 1583-93/HB 10 -1 = 55 МПа"
"АМг5П",""
"АМг6","Твердость АМг6 ,/HB 10 -1 = 65 МПа"
"АМг6Л","Твердость АМг6Л , Сплав литой ГОСТ 1583-93/HB 10 -1 = 60 МПа"
"АМг6лч","Твердость АМг6лч , ГОСТ 1583-93/HB 10 -1 = 60 МПа"
"АМг7","Твердость АМг7 , литье под давлением ГОСТ 1583-93/HB 10 -1 = 60 МПа"
"АМК",""
"АМСТ",""
"АМц","Твердость АМц нагартованного ,/HB 10 -1 = 55 МПа;Твердость АМц , Сплав отожженный/HB 10 -1 = 30 МПа"
"АМцС",""
"АН-2.5","Твердость АН-2.5 , литье в кокиль/HB 10 -1 = 32 - 40 МПа"
"АО12-1",""
"АО20-1","Твердость АО20-1 , Сплав отожженный/HB 10 -1 = 28 - 33 МПа"
"АО3-1","Твердость АО3-1 , литье в кокиль/HB 10 -1 = 40 - 45 МПа"
"АО3-7",""
"АО6-1","Твердость АО6-1 , литье в кокиль/HB 10 -1 = 45 МПа"
"АО9-1","Твердость АО9-1 , Сплав отожженный/HB 10 -1 = 29 - 35 МПа"
"АО9-2","Твердость АО9-2 , литье в кокиль/HB 10 -1 = 50 - 60 МПа"
"АО9-2Б","Твердость АО9-2Б , литье в кокиль/HB 10 -1 = 50 МПа"
"АСМ","Твердость АСМ горячекатанного отожженного ,/HB 10 -1 = 22 - 26 МПа;Твердость АСМ после отжига , Полоса/HB 10 -1 = 22 - 30 МПа"
"АЦ4Мг","Твердость АЦ4Мг , Отливки ГОСТ 1583-93/HB 10 -1 = 60 - 70 МПа"
"АЦпл",""
"В124","Твердость В124 ,/HB 10 -1 = 110 - 120 МПа"
"В2616","Твердость В2616 , литье в кокиль/HB 10 -1 = 120 МПа;Твердость В2616 , литье в песчаную форму/HB 10 -1 = 110 МПа"
"В65",""
"В93","Твердость В93 ,/HB 10 -1 = 125 МПа"
"В93пч",""
"В94","Твердость В94 после закалки и старения ,/HB 10 -1 = 150 МПа"
"В95-1",""
"В95-2",""
"В95","Твердость В95 ,/HB 10 -1 = 125 МПа;Твердость В95 после закалки и старения ,/HB 10 -1 = 150 МПа"
"В95оч",""
"В95П",""
"В95пч",""
"В96",""
"В96ц","Твердость В96ц ,/HB 10 -1 = 170 МПа"
"В96Ц1",""
"ВАК4",""
"ВАК6",""
"ВАЛ1","Твердость ВАЛ1 , литье в песчаную форму/HB 10 -1 = 80 - 100 МПа"
"ВАЛ10","Твердость ВАЛ10 , Отливки ГОСТ 1583-93/HB 10 -1 = 70 - 120 МПа"
"ВАЛ10М","Твердость ВАЛ10М ,/HB 10 -1 = 120 МПа"
"ВАЛ11",""
"ВАЛ12","Твердость ВАЛ12 после закалки и старения ,/HB 10 -1 = 110 МПа"
"ВАЛ5","Твердость ВАЛ5 , литье в кокиль ГОСТ 1583-93/HB 10 -1 = 80 - 90 МПа;Твердость ВАЛ5 , литье в песчаную форму ГОСТ 1583-93/HB 10 -1 = 70 - 85 МПа;Твердость ВАЛ5 , литье под давлением ГОСТ 1583-93/HB 10 -1 = 60 - 80 МПа"
"ВАЛ8","Твердость ВАЛ8 , Отливки ГОСТ 1583-93/HB 10 -1 = 60 - 90 МПа"
"ВД",""
"ВД1",""
"ВД17",""
"ВДч",""
"ВКЖЛС-2","Твердость ВКЖЛС-2 , литье в кокиль ГОСТ 1583-93/HB 10 -1 = 90 - 100 МПа"
"Д1","Твердость Д1 ,/HB 10 -1 = 95 МПа;Твердость Д1 , Сплав отожженный/HB 10 -1 = 45 МПа"
"Д12",""
"Д16","Твердость Д16 после закалки и старения ,/HB 10 -1 = 105 МПа;Твердость Д16 , Сплав отожженный/HB 10 -1 = 42 МПа"
"Д16П",""
"Д16ч",""
"Д18","Твердость Д18 после закалки и старения ,/HB 10 -1 = 70 МПа;Твердость Д18 после отжига ,/HB 10 -1 = 38 МПа"
"Д19",""
"Д19П",""
"Д19ч",""
"Д1П",""
"Д20","Твердость Д20 ,/HB 10 -1 = 100 МПа"
"Д21","Твердость Д21 ,/HB 10 -1 = 100 МПа"
"ЖЛС",""
"КС740",""
"КС741",""
"ММ",""
"Св1201",""
"Св1557",""
"Св1577пч",""
"СвА5",""
"СвА85Т",""
"СвА97",""
"СвА99",""
"СвАК10",""
"СвАК5",""
"СвАК5у",""
"СвАМг3",""
"СвАМг5",""
"СвАМг6",""
"СвАМг61",""
"СвАМг63",""
"СвАМц",""
"СИЛ-0",""
"СИЛ-00",""
"СИЛ-1",""
"СИЛ-2",""
"Сил1С",""
"Сил2С",""
